DATE,QO,QO_ZSCORE
2008-03-26,279,0.193827428
2008-03-27,280,0.196940705
2008-03-28,270,0.165807936
2008-03-29,263,0.144014997
2008-03-30,261,0.137788443
2008-03-31,286,0.215620367
2008-04-01,293,0.237413305
2008-04-02,302,0.265432798
2008-04-03,302,0.265432798
2008-04-04,296,0.246753136
2008-04-05,302,0.265432798
2008-04-06,301,0.262319521
2008-04-07,296,0.246753136
2008-04-08,293,0.237413305
2008-04-09,283,0.206280536
2008-04-10,283,0.206280536
2008-04-11,296,0.246753136
2008-04-12,288,0.221846921
2008-04-13,295,0.243639859
2008-04-14,284,0.209393813
2008-04-15,273,0.175147767
2008-04-16,280,0.196940705
2008-04-17,285,0.21250709
2008-04-18,278,0.190714151
2008-04-19,283,0.206280536
2008-04-20,285,0.21250709
2008-04-21,270,0.165807936
2008-04-22,265,0.150241551
2008-04-23,260,0.134675166
2008-04-24,263,0.144014997
2008-04-25,247,0.094202566
2008-04-26,250,0.103542397
2008-04-27,269,0.162694659
2008-04-28,283,0.206280536
2008-04-29,296,0.246753136
2008-04-30,299,0.256092967
2008-05-01,298,0.25297969
2008-05-02,272,0.17203449
2008-05-03,280,0.196940705
2008-05-04,276,0.184487598
2008-05-05,278,0.190714151
2008-05-06,263,0.144014997
2008-05-07,262,0.14090172
2008-05-08,281,0.200053982
2008-05-09,281,0.200053982
2008-05-10,283,0.206280536
2008-05-11,273,0.175147767
2008-05-12,277,0.187600874
2008-05-13,273,0.175147767
2008-05-14,263,0.144014997
2008-05-15,257,0.125335336
2008-05-16,231,0.044390135
2008-05-17,222,0.016370643
2008-05-18,249,0.10042912
2008-05-19,232,0.047503412
2008-05-20,240,0.072409628
2008-05-21,236,0.05995652
2008-05-22,244,0.084862735
2008-05-23,235,0.056843243
2008-05-24,227,0.031937027
2008-05-25,245,0.087976012
2008-05-26,232,0.047503412
2008-05-27,234,0.053729966
2008-05-28,238,0.066183074
2008-05-29,227,0.031937027
2008-05-30,229,0.038163581
2008-05-31,163,-0.167312697
2008-06-01,112,-0.326089821
2008-06-02,100,-0.363449144
2008-06-03,193,-0.073914388
2008-06-04,234,0.053729966
2008-06-05,223,0.01948392
2008-06-06,222,0.016370643
2008-06-07,230,0.041276858
2008-06-08,231,0.044390135
2008-06-09,221,0.013257366
2008-06-10,234,0.053729966
2008-06-11,210,-0.02098868
2008-06-12,234,0.053729966
2008-06-13,201,-0.049008173
2008-06-14,222,0.016370643
2008-06-15,214,-0.008535573
2008-06-16,227,0.031937027
2008-06-17,216,-0.002309019
2008-06-18,217,0.000804258
2008-06-19,219,0.007030812
2008-06-20,241,0.075522905
2008-06-21,281,0.200053982
2008-06-22,148,-0.214011851
2008-06-23,218,0.003917535
2008-06-24,214,-0.008535573
2008-06-25,207,-0.030328511
2008-06-26,219,0.007030812
2008-06-27,200,-0.05212145
2008-06-28,215,-0.005422296
2008-06-29,209,-0.024101957
2008-06-30,202,-0.045894896
2008-07-01,204,-0.039668342
2008-07-02,208,-0.027215234
2008-07-03,202,-0.045894896
2008-07-04,194,-0.070801112
2008-07-05,204,-0.039668342
2008-07-06,122,-0.294957051
2008-07-07,232,0.047503412
2008-07-08,243,0.081749459
2008-07-09,242,0.078636182
2008-07-10,255,0.119108782
2008-07-11,230,0.041276858
2008-07-12,248,0.097315843
2008-07-13,235,0.056843243
2008-07-14,238,0.066183074
2008-07-15,237,0.063069797
2008-07-16,238,0.066183074
2008-07-17,237,0.063069797
2008-07-18,249,0.10042912
2008-07-19,209,-0.024101957
2008-07-20,227,0.031937027
2008-07-21,234,0.053729966
2008-07-22,255,0.119108782
2008-07-23,234,0.053729966
2008-07-24,239,0.069296351
2008-07-25,241,0.075522905
2008-07-26,246,0.091089289
2008-07-27,241,0.075522905
2008-07-28,224,0.022597197
2008-07-29,240,0.072409628
2008-07-30,249,0.10042912
2008-07-31,234,0.053729966
2008-08-01,236,0.05995652
2008-08-02,234,0.053729966
2008-08-03,248,0.097315843
2008-08-04,239,0.069296351
2008-08-05,232,0.047503412
2008-08-06,249,0.10042912
2008-08-07,252,0.109768951
2008-08-08,227,0.031937027
2008-08-09,251,0.106655674
2008-08-10,243,0.081749459
2008-08-11,239,0.069296351
2008-08-12,227,0.031937027
2008-08-13,238,0.066183074
2008-08-14,240,0.072409628
2008-08-15,239,0.069296351
2008-08-16,245,0.087976012
2008-08-17,256,0.122222059
2008-08-18,223,0.01948392
2008-08-19,230,0.041276858
2008-08-20,250,0.103542397
2008-08-21,240,0.072409628
2008-08-22,237,0.063069797
2008-08-23,245,0.087976012
2008-08-24,261,0.137788443
2008-08-25,221,0.013257366
2008-08-26,234,0.053729966
2008-08-27,258,0.128448613
2008-08-28,217,0.000804258
2008-08-29,246,0.091089289
2008-08-30,225,0.025710474
2008-08-31,242,0.078636182
2008-09-01,227,0.031937027
2008-09-02,233,0.050616689
2008-09-03,241,0.075522905
2008-09-04,223,0.01948392
2008-09-05,235,0.056843243
2008-09-06,232,0.047503412
2008-09-07,252,0.109768951
2008-09-08,216,-0.002309019
2008-09-09,234,0.053729966
2008-09-10,240,0.072409628
2008-09-11,221,0.013257366
2008-09-12,225,0.025710474
2008-09-13,218,0.003917535
2008-09-14,246,0.091089289
2008-09-15,224,0.022597197
2008-09-16,226,0.028823751
2008-09-17,241,0.075522905
2008-09-18,234,0.053729966
2008-09-19,223,0.01948392
2008-09-20,241,0.075522905
2008-09-21,224,0.022597197
2008-09-22,234,0.053729966
2008-09-23,235,0.056843243
2008-09-24,228,0.035050304
2008-09-25,229,0.038163581
2008-09-26,211,-0.017875404
2008-09-27,252,0.109768951
2008-09-28,230,0.041276858
2008-09-29,231,0.044390135
2008-09-30,219,0.007030812
2008-10-01,218,0.003917535
2008-10-02,232,0.047503412
2008-10-03,229,0.038163581
2008-10-04,234,0.053729966
2008-10-05,239,0.069296351
2008-10-06,228,0.035050304
2008-10-07,236,0.05995652
2008-10-08,211,-0.017875404
2008-10-09,223,0.01948392
2008-10-10,224,0.022597197
2008-10-11,218,0.003917535
2008-10-12,224,0.022597197
2008-10-13,213,-0.01164885
2008-10-14,226,0.028823751
2008-10-15,222,0.016370643
2008-10-16,220,0.010144089
2008-10-17,221,0.013257366
2008-10-18,228,0.035050304
2008-10-19,219,0.007030812
2008-10-20,206,-0.033441788
2008-10-21,218,0.003917535
2008-10-22,205,-0.036555065
2008-10-23,214,-0.008535573
2008-10-24,209,-0.024101957
2008-10-25,186,-0.095707327
2008-10-26,222,0.016370643
2008-10-27,197,-0.061461281
2008-10-28,225,0.025710474
2008-10-29,225,0.025710474
2008-10-30,220,0.010144089
2008-10-31,205,-0.036555065
2008-11-01,199,-0.055234727
2008-11-02,222,0.016370643
2008-11-03,215,-0.005422296
2008-11-04,221,0.013257366
2008-11-05,225,0.025710474
2008-11-06,220,0.010144089
2008-11-07,232,0.047503412
2008-11-08,210,-0.02098868
2008-11-09,223,0.01948392
2008-11-10,212,-0.014762127
2008-11-11,210,-0.02098868
2008-11-12,228,0.035050304
2008-11-13,216,-0.002309019
2008-11-14,220,0.010144089
2008-11-15,215,-0.005422296
2008-11-16,210,-0.02098868
2008-11-17,215,-0.005422296
2008-11-18,223,0.01948392
2008-11-19,231,0.044390135
2008-11-20,209,-0.024101957
2008-11-21,223,0.01948392
2008-11-22,217,0.000804258
2008-11-23,201,-0.049008173
2008-11-24,240,0.072409628
2008-11-25,234,0.053729966
2008-11-26,207,-0.030328511
2008-11-27,228,0.035050304
2008-11-28,220,0.010144089
2008-11-29,216,-0.002309019
2008-11-30,224,0.022597197
2008-12-01,215,-0.005422296
2008-12-02,238,0.066183074
2008-12-03,207,-0.030328511
2008-12-04,216,-0.002309019
2008-12-05,212,-0.014762127
2008-12-06,217,0.000804258
2008-12-07,215,-0.005422296
2008-12-08,223,0.01948392
2008-12-09,215,-0.005422296
2008-12-10,235,0.056843243
2008-12-11,229,0.038163581
2008-12-12,227,0.031937027
2008-12-13,234,0.053729966
2008-12-14,234,0.053729966
2008-12-15,236,0.05995652
2008-12-16,225,0.025710474
2008-12-17,226,0.028823751
2008-12-18,227,0.031937027
2008-12-19,229,0.038163581
2008-12-20,244,0.084862735
2008-12-21,230,0.041276858
2008-12-22,243,0.081749459
2008-12-23,226,0.028823751
2008-12-24,228,0.035050304
2008-12-25,219,0.007030812
2008-12-26,234,0.053729966
2008-12-27,233,0.050616689
2008-12-28,238,0.066183074
2008-12-29,232,0.047503412
2008-12-30,234,0.053729966
2008-12-31,226,0.028823751
2009-01-01,213,-0.01164885
2009-01-02,213,-0.01164885
2009-01-03,213,-0.01164885
2009-01-04,213,-0.01164885
2009-01-05,233,0.050616689
2009-01-06,233,0.050616689
2009-01-07,233,0.050616689
2009-01-08,227,0.031937027
2009-01-09,256,0.122222059
2009-01-10,119,-0.304296882
2009-01-11,200,-0.05212145
2009-01-12,210,-0.02098868
2009-01-13,235,0.056843243
2009-01-14,222,0.016370643
2009-01-15,222,0.016370643
2009-01-16,234,0.053729966
2009-01-17,221,0.013257366
2009-01-18,228,0.035050304
2009-01-19,230,0.041276858
2009-01-20,231,0.044390135
2009-01-21,223,0.01948392
2009-01-22,233,0.050616689
2009-01-23,228,0.035050304
2009-01-24,224,0.022597197
2009-01-25,219,0.007030812
2009-01-26,228,0.035050304
2009-01-27,232,0.047503412
2009-01-28,235,0.056843243
2009-01-29,217,0.000804258
2009-01-30,229,0.038163581
2009-01-31,226,0.028823751
2009-02-01,221,0.013257366
2009-02-02,228,0.035050304
2009-02-03,231,0.044390135
2009-02-04,228,0.035050304
2009-02-05,232,0.047503412
2009-02-06,234,0.053729966
2009-02-07,217,0.000804258
2009-02-08,230,0.041276858
2009-02-09,229,0.038163581
2009-02-10,227,0.031937027
2009-02-11,227,0.031937027
2009-02-12,228,0.035050304
2009-02-13,228,0.035050304
2009-02-14,230,0.041276858
2009-02-15,219,0.007030812
2009-02-16,224,0.022597197
2009-02-17,228,0.035050304
2009-02-18,226,0.028823751
2009-02-19,217,0.000804258
2009-02-20,234,0.053729966
2009-02-21,215,-0.005422296
2009-02-22,219,0.007030812
2009-02-23,233,0.050616689
2009-02-24,219,0.007030812
2009-02-25,230,0.041276858
2009-02-26,224,0.022597197
2009-02-27,220,0.010144089
2009-02-28,222,0.016370643
2009-03-01,221,0.013257366
2009-03-02,221,0.013257366
2009-03-03,223,0.01948392
2009-03-04,225,0.025710474
2009-03-05,221,0.013257366
2009-03-06,223,0.01948392
2009-03-07,221,0.013257366
2009-03-08,219,0.007030812
2009-03-09,220,0.010144089
2009-03-10,222,0.016370643
2009-03-11,224,0.022597197
2009-03-12,222,0.016370643
2009-03-13,215,-0.005422296
2009-03-14,237,0.063069797
2009-03-15,215,-0.005422296
2009-03-16,225,0.025710474
2009-03-17,222,0.016370643
2009-03-18,226,0.028823751
2009-03-19,222,0.016370643
2009-03-20,217,0.000804258
2009-03-21,224,0.022597197
2009-03-22,238,0.066183074
2009-03-23,218,0.003917535
2009-03-24,234,0.053729966
2009-03-25,221,0.013257366
2009-03-26,234,0.053729966
2009-03-27,223,0.01948392
2009-03-28,223,0.01948392
2009-03-29,228,0.035050304
2009-03-30,216,-0.002309019
2009-03-31,225,0.025710474
2009-04-01,210,-0.02098868
2009-04-02,224,0.022597197
2009-04-03,221,0.013257366
2009-04-04,220,0.010144089
2009-04-05,238,0.066183074
2009-04-06,201,-0.049008173
2009-04-07,218,0.003917535
2009-04-08,234,0.053729966
2009-04-09,231,0.044390135
2009-04-10,217,0.000804258
2009-04-11,212,-0.014762127
2009-04-12,224,0.022597197
2009-04-13,211,-0.017875404
2009-04-14,231,0.044390135
2009-04-15,215,-0.005422296
2009-04-16,229,0.038163581
2009-04-17,211,-0.017875404
2009-04-18,215,-0.005422296
2009-04-19,226,0.028823751
2009-04-20,220,0.010144089
2009-04-21,209,-0.024101957
2009-04-22,206,-0.033441788
2009-04-23,213,-0.01164885
2009-04-24,208,-0.027215234
2009-04-25,219,0.007030812
2009-04-26,202,-0.045894896
2009-04-27,204,-0.039668342
2009-04-28,204,-0.039668342
2009-04-29,207,-0.030328511
2009-04-30,215,-0.005422296
2009-05-01,233,0.050616689
2009-05-02,220,0.010144089
2009-05-03,209,-0.024101957
2009-05-04,205,-0.036555065
2009-05-05,115,-0.31674999
2009-05-06,69,-0.459960729
2009-05-07,68,-0.463074006
2009-05-08,212,-0.014762127
2009-05-09,224,0.022597197
2009-05-10,195,-0.067687835
2009-05-11,193,-0.073914388
2009-05-12,193,-0.073914388
2009-05-13,160,-0.176652527
2009-05-14,206,-0.033441788
2009-05-15,200,-0.05212145
2009-05-16,196,-0.064574558
2009-05-17,214,-0.008535573
2009-05-18,215,-0.005422296
2009-05-19,203,-0.042781619
2009-05-20,211,-0.017875404
2009-05-21,219,0.007030812
2009-05-22,220,0.010144089
2009-05-23,207,-0.030328511
2009-05-24,221,0.013257366
2009-05-25,214,-0.008535573
2009-05-26,227,0.031937027
2009-05-27,231,0.044390135
2009-05-28,221,0.013257366
2009-05-29,226,0.028823751
2009-05-30,221,0.013257366
2009-05-31,221,0.013257366
2009-06-01,231,0.044390135
2009-06-02,242,0.078636182
2009-06-03,215,-0.005422296
2009-06-04,243,0.081749459
2009-06-05,235,0.056843243
2009-06-06,231,0.044390135
2009-06-07,228,0.035050304
2009-06-08,224,0.022597197
2009-06-09,252,0.109768951
2009-06-10,212,-0.014762127
2009-06-11,224,0.022597197
2009-06-12,217,0.000804258
2009-06-13,224,0.022597197
2009-06-14,233,0.050616689
2009-06-15,213,-0.01164885
2009-06-16,202,-0.045894896
2009-06-17,221,0.013257366
2009-06-18,235,0.056843243
2009-06-19,192,-0.077027665
2009-06-20,216,-0.002309019
2009-06-21,197,-0.061461281
2009-06-22,182,-0.108160435
2009-06-23,188,-0.089480773
2009-06-24,179,-0.117500266
2009-06-25,188,-0.089480773
2009-06-26,186,-0.095707327
2009-06-27,206,-0.033441788
2009-06-28,164,-0.16419942
2009-06-29,209,-0.024101957
2009-06-30,166,-0.157972866
2009-07-01,178,-0.120613543
2009-07-02,167,-0.154859589
2009-07-03,197,-0.061461281
2009-07-04,197,-0.061461281
2009-07-05,200,-0.05212145
2009-07-06,178,-0.120613543
2009-07-07,170,-0.145519758
2009-07-08,206,-0.033441788
2009-07-09,188,-0.089480773
2009-07-10,185,-0.098820604
2009-07-11,187,-0.09259405
2009-07-12,213,-0.01164885
2009-07-13,180,-0.114386989
2009-07-14,172,-0.139293204
2009-07-15,179,-0.117500266
2009-07-16,188,-0.089480773
2009-07-17,188,-0.089480773
2009-07-18,192,-0.077027665
2009-07-19,169,-0.148633035
2009-07-20,177,-0.123726819
2009-07-21,170,-0.145519758
2009-07-22,175,-0.129953373
2009-07-23,182,-0.108160435
2009-07-24,178,-0.120613543
2009-07-25,154,-0.195332189
2009-07-26,170,-0.145519758
2009-07-27,175,-0.129953373
2009-07-28,185,-0.098820604
2009-07-29,185,-0.098820604
2009-07-30,179,-0.117500266
2009-07-31,178,-0.120613543
2009-08-01,188,-0.089480773
2009-08-02,188,-0.089480773
2009-08-03,175,-0.129953373
2009-08-04,142,-0.232691512
2009-08-05,170,-0.145519758
2009-08-06,184,-0.101933881
2009-08-07,176,-0.126840096
2009-08-08,193,-0.073914388
2009-08-09,156,-0.189105635
2009-08-10,180,-0.114386989
2009-08-11,181,-0.111273712
2009-08-12,185,-0.098820604
2009-08-13,177,-0.123726819
2009-08-14,193,-0.073914388
2009-08-15,175,-0.129953373
2009-08-16,184,-0.101933881
2009-08-17,190,-0.083254219
2009-08-18,192,-0.077027665
2009-08-19,197,-0.061461281
2009-08-20,180,-0.114386989
2009-08-21,186,-0.095707327
2009-08-22,179,-0.117500266
2009-08-23,180,-0.114386989
2009-08-24,185,-0.098820604
2009-08-25,183,-0.105047158
2009-08-26,184,-0.101933881
2009-08-27,174,-0.13306665
2009-08-28,170,-0.145519758
2009-08-29,190,-0.083254219
2009-08-30,182,-0.108160435
2009-08-31,181,-0.111273712
2009-09-01,177,-0.123726819
2009-09-02,175,-0.129953373
2009-09-03,175,-0.129953373
2009-09-04,170,-0.145519758
2009-09-05,170,-0.145519758
2009-09-06,169,-0.148633035
2009-09-07,157,-0.185992358
2009-09-08,168,-0.151746312
2009-09-09,160,-0.176652527
2009-09-10,176,-0.126840096
2009-09-11,160,-0.176652527
2009-09-12,170,-0.145519758
2009-09-13,145,-0.223351682
2009-09-14,170,-0.145519758
2009-09-15,163,-0.167312697
2009-09-16,173,-0.136179927
2009-09-17,166,-0.157972866
2009-09-18,171,-0.142406481
2009-09-19,159,-0.179765804
2009-09-20,160,-0.176652527
2009-09-21,166,-0.157972866
2009-09-22,172,-0.139293204
2009-09-23,160,-0.176652527
2009-09-24,153,-0.198445466
2009-09-25,165,-0.161086143
2009-09-26,143,-0.229578235
2009-09-27,141,-0.235804789
2009-09-28,141,-0.235804789
2009-09-29,183,-0.105047158
2009-09-30,125,-0.28561722
2009-10-01,166,-0.157972866
2009-10-02,128,-0.27627739
2009-10-03,133,-0.260711005
2009-10-04,127,-0.279390666
2009-10-05,105,-0.347882759
2009-10-06,105,-0.347882759
2009-10-07,86,-0.407035021
2009-10-08,133,-0.260711005
2009-10-09,129,-0.273164113
2009-10-10,163,-0.167312697
2009-10-11,206,-0.033441788
2009-10-12,216,-0.002309019
2009-10-13,205,-0.036555065
2009-10-14,204,-0.039668342
2009-10-15,208,-0.027215234
2009-10-16,189,-0.086367496
2009-10-17,189,-0.086367496
2009-10-18,203,-0.042781619
2009-10-19,201,-0.049008173
2009-10-20,180,-0.114386989
2009-10-21,197,-0.061461281
2009-10-22,205,-0.036555065
2009-10-23,206,-0.033441788
2009-10-24,204,-0.039668342
2009-10-25,197,-0.061461281
2009-10-26,218,0.003917535
2009-10-27,206,-0.033441788
2009-10-28,199,-0.055234727
2009-10-29,212,-0.014762127
2009-10-30,176,-0.126840096
2009-10-31,0,-0.674776838
2009-11-01,195,-0.067687835
2009-11-02,196,-0.064574558
2009-11-03,175,-0.129953373
2009-11-04,208,-0.027215234
2009-11-05,197,-0.061461281
2009-11-06,192,-0.077027665
2009-11-07,186,-0.095707327
2009-11-08,210,-0.02098868
2009-11-09,206,-0.033441788
2009-11-10,187,-0.09259405
2009-11-11,191,-0.080140942
2009-11-12,199,-0.055234727
2009-11-13,194,-0.070801112
2009-11-14,204,-0.039668342
2009-11-15,196,-0.064574558
2009-11-16,188,-0.089480773
2009-11-17,194,-0.070801112
2009-11-18,185,-0.098820604
2009-11-19,197,-0.061461281
2009-11-20,174,-0.13306665
2009-11-21,185,-0.098820604
2009-11-22,171,-0.142406481
2009-11-23,170,-0.145519758
2009-11-24,167,-0.154859589
2009-11-25,176,-0.126840096
2009-11-26,162,-0.170425974
2009-11-27,163,-0.167312697
2009-11-28,224,0.022597197
2009-11-29,208,-0.027215234
2009-11-30,210,-0.02098868
2009-12-01,208,-0.027215234
2009-12-02,202,-0.045894896
2009-12-03,189,-0.086367496
2009-12-04,193,-0.073914388
2009-12-05,192,-0.077027665
2009-12-06,174,-0.13306665
2009-12-07,153,-0.198445466
2009-12-08,192,-0.077027665
2009-12-09,173,-0.136179927
2009-12-10,205,-0.036555065
2009-12-11,180,-0.114386989
2009-12-12,170,-0.145519758
2009-12-13,174,-0.13306665
2009-12-14,172,-0.139293204
2009-12-15,153,-0.198445466
2009-12-16,194,-0.070801112
2009-12-17,178,-0.120613543
2009-12-18,192,-0.077027665
2009-12-19,201,-0.049008173
2009-12-20,205,-0.036555065
2009-12-21,204,-0.039668342
2009-12-22,190,-0.083254219
2009-12-23,191,-0.080140942
2009-12-24,183,-0.105047158
2009-12-25,181,-0.111273712
2009-12-26,169,-0.148633035
2009-12-27,185,-0.098820604
2009-12-28,175,-0.129953373
2009-12-29,166,-0.157972866
2009-12-30,178,-0.120613543
2009-12-31,193,-0.073914388
2010-01-01,159,-0.179765804
2010-01-02,201,-0.049008173
2010-01-03,181,-0.111273712
2010-01-04,171,-0.142406481
2010-01-05,159,-0.179765804
2010-01-06,210,-0.02098868
2010-01-07,179,-0.117500266
2010-01-08,178,-0.120613543
2010-01-09,187,-0.09259405
2010-01-10,164,-0.16419942
2010-01-11,169,-0.148633035
2010-01-12,172,-0.139293204
2010-01-13,176,-0.126840096
2010-01-14,176,-0.126840096
2010-01-15,174,-0.13306665
2010-01-16,175,-0.129953373
2010-01-17,186,-0.095707327
2010-01-18,150,-0.207785297
2010-01-19,172,-0.139293204
2010-01-20,166,-0.157972866
2010-01-21,154,-0.195332189
2010-01-22,182,-0.108160435
2010-01-23,195,-0.067687835
2010-01-24,165,-0.161086143
2010-01-25,159,-0.179765804
2010-01-26,150,-0.207785297
2010-01-27,189,-0.086367496
2010-01-28,183,-0.105047158
2010-01-29,178,-0.120613543
2010-01-30,187,-0.09259405
2010-01-31,174,-0.13306665
2010-02-01,170,-0.145519758
2010-02-02,151,-0.20467202
2010-02-03,181,-0.111273712
2010-02-04,175,-0.129953373
2010-02-05,178,-0.120613543
2010-02-06,162,-0.170425974
2010-02-07,176,-0.126840096
2010-02-08,182,-0.108160435
2010-02-09,175,-0.129953373
2010-02-10,185,-0.098820604
2010-02-11,160,-0.176652527
2010-02-12,168,-0.151746312
2010-02-13,161,-0.173539251
2010-02-14,171,-0.142406481
2010-02-15,175,-0.129953373
2010-02-16,158,-0.182879081
2010-02-17,186,-0.095707327
2010-02-18,163,-0.167312697
2010-02-19,181,-0.111273712
2010-02-20,183,-0.105047158
2010-02-21,180,-0.114386989
2010-02-22,178,-0.120613543
2010-02-23,176,-0.126840096
2010-02-24,175,-0.129953373
2010-02-25,179,-0.117500266
2010-02-26,178,-0.120613543
2010-02-27,163,-0.167312697
2010-02-28,168,-0.151746312
2010-03-01,163,-0.167312697
2010-03-02,168,-0.151746312
2010-03-03,163,-0.167312697
2010-03-04,171,-0.142406481
2010-03-05,157,-0.185992358
2010-03-06,165,-0.161086143
2010-03-07,161,-0.173539251
2010-03-08,162,-0.170425974
2010-03-09,168,-0.151746312
2010-03-10,170,-0.145519758
2010-03-11,158,-0.182879081
2010-03-12,167,-0.154859589
2010-03-13,170,-0.145519758
2010-03-14,165,-0.161086143
2010-03-15,155,-0.192218912
2010-03-16,155,-0.192218912
2010-03-17,169,-0.148633035
2010-03-18,166,-0.157972866
2010-03-19,167,-0.154859589
2010-03-20,164,-0.16419942
2010-03-21,165,-0.161086143
2010-03-22,166,-0.157972866
2010-03-23,154,-0.195332189
2010-03-24,155,-0.192218912
2010-03-25,161,-0.173539251
2010-03-26,160,-0.176652527
2010-03-27,157,-0.185992358
2010-03-28,157,-0.185992358
2010-03-29,163,-0.167312697
2010-03-30,147,-0.217125128
2010-03-31,139,-0.242031343
2010-04-01,141,-0.235804789
2010-04-02,166,-0.157972866
2010-04-03,161,-0.173539251
2010-04-04,152,-0.201558743
2010-04-05,153,-0.198445466
2010-04-06,147,-0.217125128
2010-04-07,153,-0.198445466
2010-04-08,152,-0.201558743
2010-04-09,150,-0.207785297
2010-04-10,126,-0.282503943
2010-04-11,128,-0.27627739
2010-04-12,130,-0.270050836
2010-04-13,133,-0.260711005
2010-04-14,149,-0.210898574
2010-04-15,153,-0.198445466
2010-04-16,152,-0.201558743
2010-04-17,146,-0.220238405
2010-04-18,165,-0.161086143
2010-04-19,150,-0.207785297
2010-04-20,151,-0.20467202
2010-04-21,135,-0.254484451
2010-04-22,138,-0.24514462
2010-04-23,143,-0.229578235
2010-04-24,139,-0.242031343
2010-04-25,19,-0.615624576
2010-04-26,0,-0.674776838
2010-04-27,6,-0.656097176
2010-04-28,32,-0.575151976
2010-04-29,93,-0.385242082
2010-04-30,143,-0.229578235
2010-05-01,130,-0.270050836
2010-05-02,135,-0.254484451
2010-05-03,130,-0.270050836
2010-05-04,141,-0.235804789
2010-05-05,139,-0.242031343
2010-05-06,135,-0.254484451
2010-05-07,142,-0.232691512
2010-05-08,128,-0.27627739
2010-05-09,124,-0.288730497
2010-05-10,133,-0.260711005
2010-05-11,135,-0.254484451
2010-05-12,134,-0.257597728
2010-05-13,134,-0.257597728
2010-05-14,137,-0.248257897
2010-05-15,134,-0.257597728
2010-05-16,137,-0.248257897
2010-05-17,138,-0.24514462
2010-05-18,136,-0.251371174
2010-05-19,137,-0.248257897
2010-05-20,137,-0.248257897
2010-05-21,138,-0.24514462
2010-05-22,138,-0.24514462
2010-05-23,137,-0.248257897
2010-05-24,138,-0.24514462
2010-05-25,138,-0.24514462
2010-05-26,137,-0.248257897
2010-05-27,137,-0.248257897
2010-05-28,137,-0.248257897
2010-05-29,136,-0.251371174
2010-05-30,136,-0.251371174
2010-05-31,135,-0.254484451
2010-06-01,136,-0.251371174
2010-06-02,136,-0.251371174
2010-06-03,134,-0.257597728
2010-06-04,135,-0.254484451
2010-06-05,137,-0.248257897
2010-06-06,135,-0.254484451
2010-06-07,135,-0.254484451
2010-06-08,136,-0.251371174
2010-06-09,135,-0.254484451
2010-06-10,135,-0.254484451
2010-06-11,131,-0.266937559
2010-06-12,135,-0.254484451
2010-06-13,144,-0.226464958
2010-06-14,136,-0.251371174
2010-06-15,136,-0.251371174
2010-06-16,138,-0.24514462
2010-06-17,138,-0.24514462
2010-06-18,139,-0.242031343
2010-06-19,139,-0.242031343
2010-06-20,139,-0.242031343
2010-06-21,139,-0.242031343
2010-06-22,139,-0.242031343
2010-06-23,139,-0.242031343
2010-06-24,139,-0.242031343
2010-06-25,139,-0.242031343
2010-06-26,138,-0.24514462
2010-06-27,138,-0.24514462
2010-06-28,138,-0.24514462
2010-06-29,136,-0.251371174
2010-06-30,138,-0.24514462
2010-07-01,139,-0.242031343
2010-07-02,139,-0.242031343
2010-07-03,142,-0.232691512
2010-07-04,142,-0.232691512
2010-07-05,141,-0.235804789
2010-07-06,141,-0.235804789
2010-07-07,141,-0.235804789
2010-07-08,141,-0.235804789
2010-07-09,142,-0.232691512
2010-07-10,142,-0.232691512
2010-07-11,142,-0.232691512
2010-07-12,143,-0.229578235
2010-07-13,142,-0.232691512
2010-07-14,142,-0.232691512
2010-07-15,142,-0.232691512
2010-07-16,139,-0.242031343
2010-07-17,135,-0.254484451
2010-07-18,135,-0.254484451
2010-07-19,141,-0.235804789
2010-07-20,141,-0.235804789
2010-07-21,141,-0.235804789
2010-07-22,138,-0.24514462
2010-07-23,141,-0.235804789
2010-07-24,141,-0.235804789
2010-07-25,133,-0.260711005
2010-07-26,137,-0.248257897
2010-07-27,138,-0.24514462
2010-07-28,139,-0.242031343
2010-07-29,125,-0.28561722
2010-07-30,133,-0.260711005
2010-07-31,132,-0.263824282
2010-08-01,135,-0.254484451
2010-08-02,125,-0.28561722
2010-08-03,124,-0.288730497
2010-08-04,126,-0.282503943
2010-08-05,128,-0.27627739
2010-08-06,128,-0.27627739
2010-08-07,128,-0.27627739
2010-08-08,128,-0.27627739
2010-08-09,130,-0.270050836
2010-08-10,130,-0.270050836
2010-08-11,130,-0.270050836
2010-08-12,130,-0.270050836
2010-08-13,131,-0.266937559
2010-08-14,131,-0.266937559
2010-08-15,130,-0.270050836
2010-08-16,120,-0.301183605
2010-08-17,113,-0.322976544
2010-08-18,113,-0.322976544
2010-08-19,113,-0.322976544
2010-08-20,113,-0.322976544
2010-08-21,113,-0.322976544
2010-08-22,117,-0.310523436
2010-08-23,118,-0.307410159
2010-08-24,118,-0.307410159
2010-08-25,118,-0.307410159
2010-08-26,119,-0.304296882
2010-08-27,120,-0.301183605
2010-08-28,118,-0.307410159
2010-08-29,118,-0.307410159
2010-08-30,118,-0.307410159
2010-08-31,118,-0.307410159
2010-09-01,118,-0.307410159
2010-09-02,118,-0.307410159
2010-09-03,118,-0.307410159
2010-09-04,119,-0.304296882
2010-09-05,118,-0.307410159
2010-09-06,118,-0.307410159
